exp_id,exp_desc,algo,params,test_rmse,train_rmse,train_time
9059,Last version had high train error so expanding search space.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5650906632080922, 'learning_rate': 0.03353234209056957, 'min_child_weight': 165, 'min_split_gain': 0.50726416526671, 'n_estimators': 500, 'num_leaves': 65, 'reg_alpha': 0.7146017036532004, 'reg_lambda': 0.8713315757156619, 'subsample_for_bin': 220000.0, 'subsample': 0.862395355482988}",3.6655674253512758,3.421687699585933,40.59035259400116
9706,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.5343335397134816, 'learning_rate': 0.026415153816665586, 'min_child_weight': 175, 'min_split_gain': 0.208520333969608, 'n_estimators': 300, 'num_leaves': 166, 'reg_alpha': 0.5985520716668008, 'reg_lambda': 0.5845867274942314, 'subsample_for_bin': 300000.0, 'subsample': 0.2997732384558456}",3.6848878837503887,3.6156395500688125,124.10941490999903
424,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.6473980109674866, 'learning_rate': 0.041307093027636604, 'min_child_weight': 165, 'min_split_gain': 0.4251945969203937, 'n_estimators': 100, 'num_leaves': 183, 'reg_alpha': 0.5005519711106031, 'reg_lambda': 0.45127104117580963, 'subsample_for_bin': 260000.0, 'subsample': 0.3738991074449508}",3.696177676894328,3.6373353303408456,29.45426061300168
3083,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.8431730228779692, 'learning_rate': 0.2326068943414133, 'min_child_weight': 170, 'min_split_gain': 0.573011526725551, 'n_estimators': 300, 'num_leaves': 132, 'reg_alpha': 0.8878141271933369, 'reg_lambda': 0.9836352928816144, 'subsample_for_bin': 220000.0, 'subsample': 0.1178433632418384}",3.7268167301281334,3.693359995172971,37.261472670998046
8643,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.9485724361080895, 'learning_rate': 0.03714671599296759, 'min_child_weight': 170, 'min_split_gain': 0.6885014344616032, 'n_estimators': 700, 'num_leaves': 155, 'reg_alpha': 0.47833140630951054, 'reg_lambda': 0.06282000228404444, 'subsample_for_bin': 140000.0, 'subsample': 0.6097300486738516}",3.672238235465058,3.4477471784951845,381.03390795499945
2281,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.7600153239760029, 'learning_rate': 0.011950826038917567, 'min_child_weight': 200, 'min_split_gain': 0.1949999808885714, 'n_estimators': 400, 'num_leaves': 31, 'reg_alpha': 0.20937720122427386, 'reg_lambda': 0.8946991641582045, 'subsample_for_bin': 20000.0, 'subsample': 0.15589794746574595}",3.716395876526866,3.7019501693913464,99.32701258900124
4906,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.41672591015973115, 'learning_rate': 0.3334520825438481, 'min_child_weight': 200, 'min_split_gain': 0.7253388357877381, 'n_estimators': 400, 'num_leaves': 51, 'reg_alpha': 0.1657956850311905, 'reg_lambda': 0.43707974881466716, 'subsample_for_bin': 120000.0, 'subsample': 0.42559383140646034}",3.7428678169837903,3.688348116540098,22.44521337400147
959,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.6203645210589843, 'learning_rate': 0.05460464645568472, 'min_child_weight': 120, 'min_split_gain': 0.21970686392041155, 'n_estimators': 300, 'num_leaves': 146, 'reg_alpha': 0.7927136013164455, 'reg_lambda': 0.3734438312117462, 'subsample_for_bin': 200000.0, 'subsample': 0.17727994959041726}",3.6820542777236787,3.563332714020338,158.34289244600222
8324,WIth SKF files.,LGBM,"{'boosting_type': 'goss', 'colsample_bytree': 0.6485319561772414, 'learning_rate': 0.14597635387677266, 'min_child_weight': 30, 'min_split_gain': 0.7444197632763998, 'n_estimators': 300, 'num_leaves': 80, 'reg_alpha': 0.34803313714432865, 'reg_lambda': 0.779293013881024, 'subsample_for_bin': 100000.0, 'subsample': 1.0}",3.720629931877234,3.5940819793677705,14.20148275700194
1450,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.9066313883033362, 'learning_rate': 0.3555715162787369, 'min_child_weight': 175, 'min_split_gain': 0.4637526828496205, 'n_estimators': 800, 'num_leaves': 87, 'reg_alpha': 0.8695230563444872, 'reg_lambda': 0.44082259662739115, 'subsample_for_bin': 160000.0, 'subsample': 0.789736348878856}",3.7338375701688014,3.611789617445544,33.557361333998415
6047,WIth SKF files.,LGBM,"{'boosting_type': 'goss', 'colsample_bytree': 0.6146571202291361, 'learning_rate': 0.08845832757640099, 'min_child_weight': 35, 'min_split_gain': 0.1874254087583043, 'n_estimators': 700, 'num_leaves': 36, 'reg_alpha': 0.787416292126707, 'reg_lambda': 0.5521275770632086, 'subsample_for_bin': 220000.0, 'subsample': 1.0}",3.7236219840475506,3.655837299776104,12.129711937999673
4678,WIth SKF files.,LGBM,"{'boosting_type': 'goss', 'colsample_bytree': 0.7389231741820392, 'learning_rate': 0.12548158599634301, 'min_child_weight': 190, 'min_split_gain': 0.5300709626737445, 'n_estimators': 700, 'num_leaves': 175, 'reg_alpha': 0.17624901658839515, 'reg_lambda': 0.7234849809713471, 'subsample_for_bin': 180000.0, 'subsample': 1.0}",3.7080595532072693,3.6178187343520407,26.537633274001564
6411,WIth SKF files.,LGBM,"{'boosting_type': 'goss', 'colsample_bytree': 0.7575177448961208, 'learning_rate': 0.014307862119132089, 'min_child_weight': 115, 'min_split_gain': 0.9924238880823565, 'n_estimators': 700, 'num_leaves': 51, 'reg_alpha': 0.28795596659285755, 'reg_lambda': 0.017184862664919285, 'subsample_for_bin': 240000.0, 'subsample': 1.0}",3.7117164638075466,3.6358191859671365,23.304512081998837
6685,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6568303387322874, 'learning_rate': 0.30288235354167453, 'min_child_weight': 180, 'min_split_gain': 0.5717653294444226, 'n_estimators': 200, 'num_leaves': 74, 'reg_alpha': 0.9748327622464755, 'reg_lambda': 0.2339154313198487, 'subsample_for_bin': 40000.0, 'subsample': 0.757884693108577}",3.693831385522881,3.5708120803451644,15.77791002700178
4343,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9731474605527941, 'learning_rate': 0.25444696962645397, 'min_child_weight': 100, 'min_split_gain': 0.21775367540850343, 'n_estimators': 400, 'num_leaves': 132, 'reg_alpha': 0.19172431700514758, 'reg_lambda': 0.6897250931579948, 'subsample_for_bin': 200000.0, 'subsample': 0.3916684297756816}",3.706294120531302,3.6120045074858966,25.405868357000145
9137,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.7050111514646099, 'learning_rate': 0.07126473917355891, 'min_child_weight': 30, 'min_split_gain': 0.4243451866475029, 'n_estimators': 400, 'num_leaves': 86, 'reg_alpha': 0.41013310053173757, 'reg_lambda': 0.4528158876171298, 'subsample_for_bin': 280000.0, 'subsample': 0.25608477986281597}",3.6970524512630902,3.520553569541474,66.38974072199926
8688,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.8395999953840965, 'learning_rate': 0.19867637334498175, 'min_child_weight': 130, 'min_split_gain': 0.9502933004096531, 'n_estimators': 800, 'num_leaves': 153, 'reg_alpha': 0.010697367051874905, 'reg_lambda': 0.7063958644366212, 'subsample_for_bin': 120000.0, 'subsample': 0.8954542796528193}",3.7178464417860195,3.5434863595390285,52.25711042299736
6334,WIth SKF files.,LGBM,"{'boosting_type': 'goss', 'colsample_bytree': 0.5751271656320668, 'learning_rate': 0.10320842331088036, 'min_child_weight': 180, 'min_split_gain': 0.05435056574838118, 'n_estimators': 200, 'num_leaves': 149, 'reg_alpha': 0.33704504710674676, 'reg_lambda': 0.5774258307732933, 'subsample_for_bin': 40000.0, 'subsample': 1.0}",3.717961790922413,3.646998346829446,16.91058546599743
9252,WIth SKF files.,LGBM,"{'boosting_type': 'goss', 'colsample_bytree': 0.4069249514011331, 'learning_rate': 0.013043214654361686, 'min_child_weight': 90, 'min_split_gain': 0.4274415327625971, 'n_estimators': 300, 'num_leaves': 82, 'reg_alpha': 0.9645648186334145, 'reg_lambda': 0.9616242425766854, 'subsample_for_bin': 60000.0, 'subsample': 1.0}",4.558324923888256,4.299979520646457,22.243012947998068
3616,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5155130019055709, 'learning_rate': 0.06739503344105094, 'min_child_weight': 160, 'min_split_gain': 0.7966439678474594, 'n_estimators': 600, 'num_leaves': 146, 'reg_alpha': 0.0025361424319769927, 'reg_lambda': 0.09469342010644329, 'subsample_for_bin': 180000.0, 'subsample': 0.7265238319186288}",3.6735525788388745,3.4096878368881915,28.017948453998542
5501,WIth SKF files.,LGBM,"{'boosting_type': 'goss', 'colsample_bytree': 0.6610684850387241, 'learning_rate': 0.010456508529120176, 'min_child_weight': 145, 'min_split_gain': 0.6321595051150228, 'n_estimators': 200, 'num_leaves': 82, 'reg_alpha': 0.7766388572186089, 'reg_lambda': 0.5855359259408144, 'subsample_for_bin': 300000.0, 'subsample': 1.0}",3.7089866998426513,3.6385030866271704,27.740408371999365
1309,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.49469376079185334, 'learning_rate': 0.03179416762385512, 'min_child_weight': 150, 'min_split_gain': 0.8621409463339186, 'n_estimators': 600, 'num_leaves': 195, 'reg_alpha': 0.005850149237906841, 'reg_lambda': 0.050637855408609225, 'subsample_for_bin': 140000.0, 'subsample': 0.9203903593717339}",3.668138276025685,3.368233162160164,45.955260758000804
8689,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.47169952568534335, 'learning_rate': 0.02455675569972115, 'min_child_weight': 70, 'min_split_gain': 0.9156021658962983, 'n_estimators': 600, 'num_leaves': 197, 'reg_alpha': 0.6309726139444727, 'reg_lambda': 0.1713958255268057, 'subsample_for_bin': 100000.0, 'subsample': 0.11860155392528826}",3.680226415475779,3.5602752311699404,45.35630995400061
7616,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9654731771359026, 'learning_rate': 0.03061795914298368, 'min_child_weight': 135, 'min_split_gain': 0.8814241014600497, 'n_estimators': 600, 'num_leaves': 195, 'reg_alpha': 0.07314594468079694, 'reg_lambda': 0.2918301656307443, 'subsample_for_bin': 140000.0, 'subsample': 0.9998188681100861}",3.674310393366382,3.296527496002772,80.1771061670006
8650,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8312827559704596, 'learning_rate': 0.017174454326876094, 'min_child_weight': 70, 'min_split_gain': 0.8360189583560999, 'n_estimators': 500, 'num_leaves': 114, 'reg_alpha': 0.4960579309397729, 'reg_lambda': 0.005591529871064059, 'subsample_for_bin': 80000.0, 'subsample': 0.9779475185588902}",3.671404151443139,3.286926088613851,77.72183398999914
402,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8317383765192528, 'learning_rate': 0.017737434292590684, 'min_child_weight': 55, 'min_split_gain': 0.8344359091054111, 'n_estimators': 500, 'num_leaves': 108, 'reg_alpha': 0.631976056367553, 'reg_lambda': 0.14809976115017168, 'subsample_for_bin': 80000.0, 'subsample': 0.9705207205312287}",3.6722004803162407,3.256445282392673,74.67100890700021
6645,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8946945979974492, 'learning_rate': 0.019450354979929703, 'min_child_weight': 80, 'min_split_gain': 0.9894311538094231, 'n_estimators': 500, 'num_leaves': 106, 'reg_alpha': 0.47758693228206717, 'reg_lambda': 0.3120407862250958, 'subsample_for_bin': 80000.0, 'subsample': 0.9991565957705314}",3.674584751626085,3.272496038482365,81.20320883100067
2253,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7968767924400815, 'learning_rate': 0.046304087193718216, 'min_child_weight': 55, 'min_split_gain': 0.8627377845839962, 'n_estimators': 500, 'num_leaves': 122, 'reg_alpha': 0.06520842724908471, 'reg_lambda': 0.01924936764386364, 'subsample_for_bin': 60000.0, 'subsample': 0.8066763865562983}",3.6751667934761993,3.305557204411831,39.34265075300209
6744,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4502802751626617, 'learning_rate': 0.019489361935640145, 'min_child_weight': 150, 'min_split_gain': 0.3161247078891456, 'n_estimators': 600, 'num_leaves': 98, 'reg_alpha': 0.2731577890527488, 'reg_lambda': 0.1794926339485458, 'subsample_for_bin': 140000.0, 'subsample': 0.5140715148166831}",3.6677484256326918,3.457031464840603,51.52014734600016
9494,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.45163649058784333, 'learning_rate': 0.025312112467708283, 'min_child_weight': 150, 'min_split_gain': 0.3385389094590445, 'n_estimators': 600, 'num_leaves': 98, 'reg_alpha': 0.09946852156913685, 'reg_lambda': 0.22638177353958938, 'subsample_for_bin': 160000.0, 'subsample': 0.44062043695772524}",3.667963250587176,3.4787766140600764,42.64401069499945
6937,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.44125294098222084, 'learning_rate': 0.025032461620774535, 'min_child_weight': 150, 'min_split_gain': 0.27410779982493777, 'n_estimators': 800, 'num_leaves': 97, 'reg_alpha': 0.26744191428085995, 'reg_lambda': 0.21577824774081714, 'subsample_for_bin': 160000.0, 'subsample': 0.4422436725217534}",3.669665202957232,3.4589684522342474,44.885481435001566
1950,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5649917187310869, 'learning_rate': 0.021909025168285978, 'min_child_weight': 105, 'min_split_gain': 0.007991936055043225, 'n_estimators': 600, 'num_leaves': 56, 'reg_alpha': 0.08816700505777081, 'reg_lambda': 0.14832759020784747, 'subsample_for_bin': 180000.0, 'subsample': 0.2871128310098707}",3.6721649999754096,3.494021016485567,40.584982830001536
2616,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.45961269210694944, 'learning_rate': 0.047916211067755475, 'min_child_weight': 135, 'min_split_gain': 0.3322234930222949, 'n_estimators': 700, 'num_leaves': 62, 'reg_alpha': 0.12873197454525753, 'reg_lambda': 0.29635368815295743, 'subsample_for_bin': 120000.0, 'subsample': 0.5793237797409703}",3.670645042160254,3.456074924178766,25.489497588998347
8672,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5459274990744547, 'learning_rate': 0.031779092191151354, 'min_child_weight': 125, 'min_split_gain': 0.09512877341426418, 'n_estimators': 600, 'num_leaves': 96, 'reg_alpha': 0.40179159464850367, 'reg_lambda': 0.3725434212598154, 'subsample_for_bin': 240000.0, 'subsample': 0.591596704126234}",3.671489807542952,3.4389708122455014,36.292859473000135
229,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4043430088047358, 'learning_rate': 0.037941740287345926, 'min_child_weight': 160, 'min_split_gain': 0.31234135161892224, 'n_estimators': 800, 'num_leaves': 128, 'reg_alpha': 0.24071675974302514, 'reg_lambda': 0.10862843819106464, 'subsample_for_bin': 200000.0, 'subsample': 0.23239621212216002}",3.6780838459368934,3.5558829351109176,39.14075157300249
9496,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4964108931814925, 'learning_rate': 0.015768906543054455, 'min_child_weight': 195, 'min_split_gain': 0.10501882017381975, 'n_estimators': 500, 'num_leaves': 66, 'reg_alpha': 0.5759383926802323, 'reg_lambda': 0.2505201212479512, 'subsample_for_bin': 160000.0, 'subsample': 0.47111843345926724}",3.666598056554956,3.499940438440086,53.710195548999764
8934,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5077439159696968, 'learning_rate': 0.010374528972636314, 'min_child_weight': 195, 'min_split_gain': 0.12654904088823932, 'n_estimators': 500, 'num_leaves': 68, 'reg_alpha': 0.6941826934303714, 'reg_lambda': 0.3552069230688193, 'subsample_for_bin': 140000.0, 'subsample': 0.6739793012963928}",3.667303221282337,3.5271192424809295,52.84805069600043
6888,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.59838395860012, 'learning_rate': 0.010451664037378338, 'min_child_weight': 195, 'min_split_gain': 0.13506501200872448, 'n_estimators': 400, 'num_leaves': 35, 'reg_alpha': 0.7017449260777047, 'reg_lambda': 0.3703726635158433, 'subsample_for_bin': 220000.0, 'subsample': 0.6681978029098132}",3.674380200390249,3.5960335906808396,40.51241566199678
7631,WIth SKF files.,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5033297102537494, 'learning_rate': 0.013957556306290697, 'min_child_weight': 200, 'min_split_gain': 0.0020909301486088244, 'n_estimators': 500, 'num_leaves': 43, 'reg_alpha': 0.5916884179735449, 'reg_lambda': 0.5177981279006444, 'subsample_for_bin': 120000.0, 'subsample': 0.8387554224342908}",3.6663232628049482,3.5277699910768234,51.46924156600289
5497,WIth SKF files.,LGBM,"{'boosting_type': 'dart', 'colsample_bytree': 0.687749613115529, 'learning_rate': 0.014937655735343867, 'min_child_weight': 185, 'min_split_gain': 0.041882425797845735, 'n_estimators': 100, 'num_leaves': 44, 'reg_alpha': 0.5335242617862858, 'reg_lambda': 0.5115076173239276, 'subsample_for_bin': 100000.0, 'subsample': 0.9934979530635255}",3.758627476437302,3.737900750672042,99.07230169100148
