REFUSED_SK_ID_PREV_COUNT,0.0018799466779455543
"NAME_TYPE_SUITE_Spouse, partner",0.0018799466779455543
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0.0018799466779455543
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0.0018799466779455543
PREV_NAME_SELLER_INDUSTRY_Clothing_SUM,0.0018799466779455543
PREV_PRODUCT_COMBINATION_POS mobile without interest_SUM,0.0018799466779455543
PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,0.0018799466779455543
CC_AMT_TOTAL_RECEIVABLE_SUM,0.0037598933558911085
ORGANIZATION_TYPE_Housing,0.0037598933558911085
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,0.0037598933558911085
BURO_CREDIT_ACTIVE_Sold_SUM,0.0037598933558911085
CC_AMT_TOTAL_RECEIVABLE_MEAN,0.0037598933558911085
PREV_NAME_TYPE_SUITE_Children_SUM,0.0037598933558911085
PREV_NAME_TYPE_SUITE_Group of people_MEAN,0.0037598933558911085
NAME_FAMILY_STATUS_Single / not married,0.0037598933558911085
BURO_BB_STATUS_1_COUNT_mean,0.0037598933558911085
PREV_NAME_PAYMENT_TYPE_Non-cash from your account_SUM,0.0037598933558911085
ACTIVE_CREDIT_DAY_OVERDUE_MAX,0.0037598933558911085
AMT_REQ_CREDIT_BUREAU_DAY,0.0037598933558911085
ORGANIZATION_TYPE_Trade: type 7,0.0037598933558911085
BURO_CREDIT_TYPE_Loan for business development_SUM,0.0037598933558911085
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0.0037598933558911085
NAME_HOUSING_TYPE_Rented apartment,0.0037598933558911085
CC_MONTHS_BALANCE_MIN,0.0037598933558911085
PREV_NAME_SELLER_INDUSTRY_Furniture_SUM,0.0037598933558911085
ORGANIZATION_TYPE_Transport: type 2,0.0037598933558911085
NAME_HOUSING_TYPE_With parents,0.0037598933558911085
ACTIVE_CNT_CREDIT_PROLONG_SUM,0.0037598933558911085
FONDKAPREMONT_MODE_reg oper account,0.0037598933558911085
WALLSMATERIAL_MODE_Others,0.0037598933558911085
OCCUPATION_TYPE_Cooking staff,0.0037598933558911085
PREV_CODE_REJECT_REASON_SCOFR_SUM,0.005639839917421341
LIVE_REGION_NOT_WORK_REGION,0.005639839917421341
PREV_CODE_REJECT_REASON_VERIF_MEAN,0.005639839917421341
NAME_TYPE_SUITE_Family,0.005639839917421341
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0.005639839917421341
PREV_NAME_SELLER_INDUSTRY_Construction_SUM,0.005639839917421341
